0	0	473	88888888	88888888	63636363
0	0	474	88888888	88888888	63636336
0	0	475	88888888	88888888	63634411
0	0	476	88888888	88888888	63635522
0	0	478	88888888	88888888	63633636
0	0	495	88888888	88888888	41144114
0	0	496	88888888	88888888	42145152
0	1	385	88888888	63888888	88636363
0	1	388	88888888	63888888	88636336
0	1	391	88888888	63888888	88634411
0	1	394	88888888	63888888	88635522
0	1	397	88888888	63888888	88633663
0	1	400	88888888	63888888	88633636
0	1	409	88888888	63888888	88441163
0	1	412	88888888	63888888	88441136
0	1	505	88888888	63888888	52421451
0	1	508	88888888	63888888	52525252
0	2	489	88888888	48188888	44116363
0	2	490	88888888	48188888	44116336
0	2	493	88888888	48188888	44113663
0	2	494	88888888	48188888	44113636
0	2	497	88888888	48188888	42152451
0	2	499	88888888	48188888	55226363
0	2	500	88888888	48188888	55226336
0	2	501	88888888	48188888	55224411
0	2	502	88888888	48188888	55225522
0	2	503	88888888	48188888	55223663
0	2	504	88888888	48188888	55223636
0	2	509	88888888	48188888	36636363
0	2	510	88888888	48188888	36636336
0	2	511	88888888	48188888	36634411
0	2	512	88888888	48188888	36635522
0	2	513	88888888	48188888	36633663
0	2	514	88888888	48188888	36633636
0	25	161	88888888	63638888	88886363
0	25	164	88888888	63638888	88886336
0	25	167	88888888	63638888	88884411
0	25	170	88888888	63638888	88885522
0	25	173	88888888	63638888	88883663
0	25	176	88888888	63638888	88883636
0	25	279	88888888	63638888	58826363
0	25	281	88888888	63638888	58826336
0	25	283	88888888	63638888	58824411
0	25	285	88888888	63638888	58825522
0	25	287	88888888	63638888	58823663
0	25	289	88888888	63638888	58823636
0	25	429	88888888	63638888	18585242
0	25	430	88888888	63638888	82585252
0	25	459	88888888	63638888	18845142
0	25	460	88888888	63638888	82845152
0	25	508	88888888	63638888	52525252
0	26	409	88888888	63481888	88441163
0	26	412	88888888	63481888	88441136
0	26	421	88888888	63481888	88552263
0	26	424	88888888	63481888	88552236
0	26	433	88888888	63481888	88366363
0	26	436	88888888	63481888	88366336
0	29	397	88888888	63848188	88633663
0	29	400	88888888	63848188	88633636
0	29	409	88888888	63848188	88441163
0	29	412	88888888	63848188	88441136
0	29	421	88888888	63848188	88552263
0	29	424	88888888	63848188	88552236
0	31	109	88888888	63886388	88638863
